nohup: ignoring input
2026-03-04 15:45:53.237 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/store/chicas-cuban-cafe-deland-1125095/
2026-03-04 15:45:54.110 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:54.110 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:54.111 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:54.161 | SUCCESS  | __main__:worker:100 - Worker 4: 成功 https://www.doordash.com/store/panera-bread-tampa-691569/
2026-03-04 15:45:54.814 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:55.213 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:55.213 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:55.232 | SUCCESS  | __main__:worker:100 - Worker 9: 成功 https://www.doordash.com/store/sonic-drive-in-jacksonville-2077518/
2026-03-04 15:45:55.639 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:56.357 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:56.358 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:56.372 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/store/edible-miami-gardens-24903857/
2026-03-04 15:45:56.940 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:56.940 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:56.954 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/el-sol-de-mexico-bar-and-grill-brooksville-34432507/
2026-03-04 15:45:57.159 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:57.159 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:57.177 | SUCCESS  | __main__:worker:100 - Worker 6: 成功 https://www.doordash.com/store/zan's-kosher-deli-lake-grove-114929/
2026-03-04 15:45:57.262 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:57.263 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:57.288 | SUCCESS  | __main__:worker:100 - Worker 0: 成功 https://www.doordash.com/store/dairy-queen-silver-springs-25985848/
2026-03-04 15:45:57.961 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:57.962 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:57.976 | SUCCESS  | __main__:worker:100 - Worker 9: 成功 https://www.doordash.com/store/catfish-kitchen-deland-24726374/
2026-03-04 15:45:58.714 | INFO     | __main__:worker:78 - 详情页403
2026-03-04 15:45:59.071 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:59.072 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:45:59.110 | SUCCESS  | __main__:worker:100 - Worker 1: 成功 https://www.doordash.com/store/dave's-hot-chicken-altamonte-springs-24460590/
2026-03-04 15:45:59.966 | INFO     | __main__:worker:78 - 详情页200
2026-03-04 15:45:59.966 | INFO     | __main__:worker:81 - 成功  延时 10秒
2026-03-04 15:46:00.012 | SUCCESS  | __main__:worker:100 - Worker 5: 成功 https://www.doordash.com/store/mcdonald's-leesburg-786378/
2026-03-04 15:46:00.035 | INFO     | __main__:worker:78 - 详情页200
